deviceName,deviceType,ipAddress,productFamily,modelNr,serialNr,softwareVersion,systemTime,upTime
WRDC-2E-S002.network.providence.org,Cisco 3750 Stackable Switches,10.230.99.49,Switches and Hubs,WS-C3750V2-48PS-S,FDO1551Y1YZ,12.2(55)SE1,2021-02-16T07:35:35.000Z,51860015011
HIW-CUP-3750-1.Swedish.org,Cisco 3750 Stackable Switches,10.217.255.40,Switches and Hubs,WS-C3750G-48PS-S,FOC1452Y06M,12.2(55)SE,2021-02-16T07:39:34.000Z,4090368238
HIW-MDF-3750-2.IssHospital,Cisco 3750 Stackable Switches,10.217.255.41,Switches and Hubs,WS-C3750G-48PS-S,FOC1452Y08H,12.2(55)SE,2021-02-16T07:39:34.000Z,219846346420
WQDC-2B8-S001.network.providence.org,Cisco Catalyst 2960-24TC Switch,10.226.112.27,Switches and Hubs,WS-C2960-24TC-L,FCQ1545Y30P,15.0(2)SE11,2021-02-16T07:35:35.000Z,32339922651
CA-TZMC-STWR-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.7,Switches and Hubs,C9300-48P,,16.6.2,2021-02-16T07:38:05.000Z,80915980
OWFH-2F-S002.network.providence.org,Cisco 3750 Stackable Switches,10.241.255.34,Switches and Hubs,WS-C3750V2-48PS-S,FDO1424Y07N,12.2(55)SE1,2021-02-16T07:38:05.000Z,127458784777
WPCH-DC-S903.network.providence.org,Cisco 3750 Stackable Switches,10.239.99.28,Switches and Hubs,WS-C3750G-48PS-S,FOC1103Y252,12.2(55)SE1,2021-02-16T07:35:35.000Z,133554791334
WPCH-2A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.239.99.31,Switches and Hubs,WS-C3750-48PS-S,CAT1118NH25,12.2(55)SE1,2021-02-16T07:35:35.000Z,298230028903
WA-TUKW-RFNT-002C-S01.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.228.222.4,Switches and Hubs,WS-C3850-48F-L,FCW1838C1X4,03.06.05E,2021-02-16T07:35:35.000Z,72189072881
CA-SJMC-GSDC-R101-S91.network.providence.org,Cisco Nexus 5596UP Switch,10.1.91.243,Switches and Hubs,Fabric Extender Module: 32x10G BaseT downlinks,SSI15350AA6,7.0(6)N1(1),2021-02-16T07:39:34.000Z,128080445781
WASTPMCNT-0001M-AS10.network.providence.org,Cisco 3750 Stackable Switches,10.236.99.165,Switches and Hubs,WS-C3750V2-48PS-S,FDO1530X1ED,12.2(55)SE1,2021-02-16T07:35:35.000Z,248785460512
SJOMC-LAS-IDFC1-02.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.30,Switches and Hubs,WS-C3750X-48PF-L,FDO1748P1DJ,15.0(2)SE6,2021-02-16T07:42:36.000Z,186031828011
SJOMC-LAS-IDFC2-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.3.150,Switches and Hubs,WS-C3750X-48PF-L,FDO1636Z0XY,12.2(55)SE3,2021-02-16T07:42:36.000Z,21562371093
SJFMC-LAS-SWTWR-03.stjoe.org,Cisco 3750 Stackable Switches,172.22.96.33,Switches and Hubs,WS-C3750X-48PF-L,FDO2041F1VE,15.0(2)SE6,2021-02-16T07:42:36.000Z,20472971457
SJFMC-VGW-NWMDF1A-01.stjoe.org,Cisco 3925E Integrated Services Router G2,10.240.8.32,Routers,CISCO3925-CHASSIS,FTX1807AKD4,15.5(3)M5,2021-02-16T07:42:36.000Z,3382174668
SJFMC-LAS-NWMDF1A-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.214.10,Switches and Hubs,WS-C3750X-48PF-L,FDO1734R0DM,12.2(55)SE4,2021-02-16T07:42:36.000Z,48963878507
SJFMC-LAS-NWIDF3A-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.214.30,Switches and Hubs,WS-C3750X-48PF-L,FDO1734P0BN,12.2(55)SE4,2021-02-16T07:42:36.000Z,38639329592
CA-LCMC-JLDC-R307-S91.network.pr,Cisco Nexus 7000 9-Slot Switch,10.15.255.251,Switches and Hubs,N7K-C7009,JAF1620ACAM,6.1(1),2021-02-16T07:38:05.000Z,258621766401
WA-SHMC-BDG1-L3004-S91.network.providence.org,Cisco Catalyst 68xx Virtual Switch,10.106.255.1,Switches and Hubs,C6807-XL,FGE20400VE4,15.2(1)SY0a,2021-02-16T07:35:35.000Z,78442897769
AKAKAMCNT-F1007-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.19.36.18,Switches and Hubs,C9300-48P,FCW2150L03F,16.6.2,2021-02-16T07:35:35.000Z,62740638449
SJFMC-LAS-ASC05-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.6.5,Switches and Hubs,WS-C3750X-48PF-L,FDO1552V0QL,12.2(55)SE4,2021-02-16T07:46:16.000Z,33916894926
WAKADMCNT-IDFR1100-AS03.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.114.6,Switches and Hubs,C9300-48P,FCW2237S018,16.8.1a,2021-02-16T07:36:43.000Z,33907975993
ORSTVMCNT-MO36A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.242.29,Switches and Hubs,C9300-48P,FJC2333E03P,16.12.4,2021-02-16T07:41:11.000Z,2259921606
SJOMC-VGW-Room0500-01.stjoe.org,Cisco 3945E Integrated Services Router G2,10.193.0.10,Routers,CISCO3945-CHASSIS,FTX1728AMY3,15.5(3)M5,2021-02-16T07:42:36.000Z,111083398013
QVMMC-LAS-MEDREC-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.19,Switches and Hubs,WS-C3750X-48PF-L,FDO1651Z1V3,12.2(55)SE4,2021-02-16T07:46:16.000Z,248313555923
WCOT-B2A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.234.99.4,Switches and Hubs,WS-C3750X-48PF-L,FDO1947F0QF,12.2(55)SE10,2021-02-16T07:35:35.000Z,22409358024
CA-FAMG-SPDC-R302-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.90.6,Switches and Hubs,WS-C2960X-48FPD-L,FCW2007A0J5,15.2(2)E4,2021-02-16T07:38:05.000Z,121883289111
CA-SJMC-GSDC-R101-S91.network.providence.org,Cisco Nexus 5596UP Switch,10.1.91.243,Switches and Hubs,Fabric Extender Module: 32x10G BaseT downlinks,SSI15310HYY,7.0(6)N1(1),2021-02-16T07:39:34.000Z,128080445781
CA-LCES-PJBD-002A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.15.116.250,Switches and Hubs,WS-C3750V2-48PS-S,FDO1429Y0VJ,12.2(55)SE1,2021-02-16T07:41:11.000Z,36354021509
MTSJPMCNT-NHB1B-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.193.5.92,Switches and Hubs,C9300-48P,FOC2234Z07H,16.9.4,2021-02-16T07:41:11.000Z,28459509416
SRMHS-LAS-MDF-01.stjoe.org,Cisco 3750 Stackable Switches,10.156.155.230,Switches and Hubs,WS-C3750X-48PF-L,FDO1649P0L0,12.2(55)SE4,2021-02-16T07:46:16.000Z,52120830204
ORPDXNP-011A-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.244.162.20,Switches and Hubs,C9300-48P,FCW2218G09X,16.6.2,2021-02-16T07:39:34.000Z,78411137779
AAMC-H2001-S002.network.providence.org,Cisco 3750 Stackable Switches,10.16.43.30,Switches and Hubs,WS-C3750V2-48PS-E,FDO1517V01Q,12.2(55)SE5,2021-02-16T07:35:35.000Z,58961835199
OLE1-1A-S001.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.253.180.6,Switches and Hubs,WS-C3850-48P-S,FOC1949U1GP,16.6.6,2021-02-16T07:39:34.000Z,5178256444
OPMCASB1S001.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.244.2.211,Switches and Hubs,WS-C3850-48P,FCW1931D09V,03.03.03SE,2021-02-16T07:38:05.000Z,1791733844
OPMC-TL-S001.network.providence.org,Cisco 3750 Stackable Switches,10.244.2.212,Switches and Hubs,WS-C3750-48PS-S,CAT1114RKZ8,12.2(55)SE1,2021-02-16T07:38:05.000Z,313782344795
CLDLV-WOP-015-2.stjoe.org,Cisco WAVE 8541 Wide Area Virtualization Engine,10.250.8.178,Content Networking,WAVE-8541-K9,FCH1710V0WM,5.3.5b,2021-02-16T07:42:36.000Z,55921398656
CLDLV-DAS-CAGE5236-01,Cisco Nexus 5596UP Switch,10.250.8.30,Switches and Hubs,"Fabric Extender Module: 32x10GE, 8x10GE",SSI1504086X,7.1(5)N1(1),2021-02-16T07:42:36.000Z,17266965976
OPOP1-1B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.246.255.12,Switches and Hubs,WS-C3750V2-48PS-S,FDO1451X0B9,12.2(55)SE1,2021-02-16T07:38:05.000Z,41783090660
OPOP2-MDFR901.network.providence.org,Cisco ASR 1002-X Router,10.246.255.1,Routers,ASR1002-X,FOX1727GLHG,15.4(3)S5,2021-02-16T07:38:05.000Z,39730589
CHSHI-LAS-HC4-01.stjoe.org,Cisco 3750 Stackable Switches,10.202.2.32,Switches and Hubs,WS-C3750X-48PF-L,FDO1924F415,15.0(2)SE6,2021-02-16T07:42:36.000Z,122110918159
CA-SPMC-WBDG-002E-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.14.90.21,Switches and Hubs,WS-C3850-48P,FOC1823X069,03.03.03SE,2021-02-16T07:38:05.000Z,157593862066
CA-LCMC-HERI-001S-S01.network.providence.org,Cisco 3750 Stackable Switches,10.15.254.61,Switches and Hubs,WS-C3750V2-48TS-S,FDO1450Y13Q,12.2(55)SE1,2021-02-16T07:38:05.000Z,212021426789
WASTPPBNT-0001A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.80,Switches and Hubs,C9300-48P,FCW2145G0HC,16.9.5,2021-02-16T07:35:35.000Z,19272814582
OMMC2248S008.network.providence.org,Cisco 3750 Stackable Switches,10.248.2.58,Switches and Hubs,WS-C3750-48PS-S,CAT1050NHH1,12.2(55)SE1,2021-02-16T07:38:05.000Z,200079590679
ADST-MAIN-S002.network.providence.org,Cisco 3750 Stackable Switches,10.21.1.99,Switches and Hubs,WS-C3750-48PS-S,FDO1316Y0AF,12.2(55)SE5,2021-02-16T07:35:35.000Z,69852522699
SJOMC-LAS-IDFPCC31-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.200,Switches and Hubs,WS-C3750X-48PF-L,FDO1750R113,12.2(55)SE4,2021-02-16T07:42:36.000Z,218100633114
PVHMC-LAS-PBX-01.stjoe.org,Cisco 3750 Stackable Switches,10.211.3.23,Switches and Hubs,WS-C3750X-48PF-L,FDO1653X09Z,12.2(55)SE4,2021-02-16T07:44:31.000Z,4623176918
SJOMC-LAS-IDFPCC41-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.220,Switches and Hubs,WS-C3750X-48PF-L,FDO1750R11L,12.2(55)SE6,2021-02-16T07:42:36.000Z,217656034642
SJOMC-LAS-IDFB-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.3.110,Switches and Hubs,WS-C3750X-48PF-L,FDO1750P146,15.0(2)SE6,2021-02-16T07:42:36.000Z,191508508868
CA-HCMC-STWR-002A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.4.159.50,Switches and Hubs,C9300-48P,FCW2133G034,16.6.1,2021-02-16T07:38:05.000Z,106397713460
ORPDXNP-002A-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.150.16.90,Switches and Hubs,C9300-48P,FCW2132G0W5,16.6.2,2021-02-16T07:39:34.000Z,59590780458
OPMCNPV2VS001.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.244.162.240,Switches and Hubs,WS-C2960S-24PS-L,FOC1629X2AE,12.2(55)SE5,2021-02-16T07:38:05.000Z,75548895298
AKAKAMCNT-D2214-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.19.34.13,Switches and Hubs,C9300-48P,FCW2150L02R,16.6.6,2021-02-16T07:35:35.000Z,333208986
AAMC-HWT2-S001.network.providence.org,Cisco 3750 Stackable Switches,10.19.36.30,Switches and Hubs,WS-C3750V2-48PS-S,FDO1437Y0NE,12.2(55)SE5,2021-02-16T07:35:35.000Z,69859907328
CA-HCMC-NTWR-003C-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.4.90.25,Switches and Hubs,C9300-48P,,16.6.1,2021-02-16T07:38:05.000Z,105283436643
WASTPMCNT-0001F-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.112,Switches and Hubs,C9300-48P,FCW2133G0DQ,16.6.2,2021-02-16T07:35:35.000Z,58785135459
WASTPRBNT-0002A-AS10.network.providence.org,Cisco 3750 Stackable Switches,10.236.99.119,Switches and Hubs,WS-C3750-48PS-S,CAT1114ZKUS,12.2(55)SE12,2021-02-16T07:35:35.000Z,1743658295
WABALMC-00001MDF-WR01.network.providence.org,Cisco 4431 Integrated Services Router,10.150.9.193,Routers,ISR4431/K9,FJC2141D1QW,16.12.4,2021-02-16T07:36:43.000Z,2744128045
CAMHRCANT-01MDF-DS01.stjoe.org,Cisco Catalyst 4500 Virtual Switching System,10.187.0.129,Switches and Hubs,WS-C4500X-32,JAE23191R80,03.08.07.E,2021-02-16T07:46:16.000Z,37721929987
WRDC-2E-S002.network.providence.org,Cisco 3750 Stackable Switches,10.230.99.49,Switches and Hubs,WS-C3750V2-48PS-S,FDO1526Y0EE,12.2(55)SE1,2021-02-16T07:35:35.000Z,51860015011
HIW-G-4510-2.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.217.255.32,Switches and Hubs,WS-C4510R+E,FOX1504GC1J,03.02.02.SG,2021-02-16T07:39:34.000Z,307810026886
HIW-G-4510-1.Swedish.org,Cisco Catalyst 4510R plus E Switch,10.217.255.31,Switches and Hubs,WS-C4510R+E,FOX1511GWAN,03.02.02.SG,2021-02-16T07:39:34.000Z,307809968811
WQDC-2B9-S001.network.providence.org,Cisco Catalyst 2960-24TC Switch,10.226.112.28,Switches and Hubs,WS-C2960-24TC-L,FCQ1545Y2PU,15.0(2)SE11,2021-02-16T07:35:35.000Z,32339492528
CA-TZMC-STWR-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.7,Switches and Hubs,C9300-48P,,16.6.2,2021-02-16T07:38:05.000Z,80915980
OWFH-2F-S001.network.providence.org,Cisco 3750 Stackable Switches,10.241.255.33,Switches and Hubs,WS-C3750V2-48PS-S,FDO1423X3NW,12.2(55)SE1,2021-02-16T07:38:05.000Z,127457854621
WPCH-CMC-S001.network.providence.org,Cisco 3750 Stackable Switches,10.239.99.29,Switches and Hubs,WS-C3750-48PS-S,FDO1139X10J,12.2(55)SE1,2021-02-16T07:35:35.000Z,40841835615
WPCH-2A-S001.network.providence.org,Cisco 3750 Stackable Switches,10.239.99.31,Switches and Hubs,WS-C3750V2-48PS-S,FDO1531X02Y,12.2(55)SE1,2021-02-16T07:35:35.000Z,298230028903
WA-TUKW-RFTP-002A-S81.network.providence.org,Cisco Catalyst 4500 Virtual Switching System,10.228.250.173,Switches and Hubs,WS-C4500X-16,JAE211503D1,03.06.06.E,2021-02-16T07:35:35.000Z,74056413695
CA-SJMC-GSDC-R101-S91.network.providence.org,Cisco Nexus 5596UP Switch,10.1.91.243,Switches and Hubs,"Fabric Extender Module: 32x10GE, 8x10GE",SSI16320CQ0,7.0(6)N1(1),2021-02-16T07:39:34.000Z,128080445781
WASTPMCNT-0001M-AS10.network.providence.org,Cisco 3750 Stackable Switches,10.236.99.165,Switches and Hubs,WS-C3750V2-48PS-S,FDO1526Y0F6,12.2(55)SE1,2021-02-16T07:35:35.000Z,248785460512
SJOMC-LAS-IDFD-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.40,Switches and Hubs,WS-C3750X-48PF-L,FDO1748P204,12.2(55)SE4,2021-02-16T07:42:36.000Z,10090605757
SJFMC-LAS-NWIDF1B-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.214.20,Switches and Hubs,WS-C3750X-48PF-L,FDO1734R1MH,12.2(55)SE4,2021-02-16T07:42:36.000Z,48963725984
SJFMC-LAS-SWTWR-03.stjoe.org,Cisco 3750 Stackable Switches,172.22.96.33,Switches and Hubs,WS-C3750X-48PF-L,FDO2041F1WC,15.0(2)SE6,2021-02-16T07:42:36.000Z,20472971457
SJFMC-LAS-NWIDF3B-02.stjoe.org,Cisco 3750 Stackable Switches,10.194.214.41,Switches and Hubs,WS-C3750X-48PF-L,FDO1734Z1P0,12.2(55)SE4,2021-02-16T07:42:36.000Z,38642915158
SJFMC-LAS-NWMDF1A-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.214.10,Switches and Hubs,WS-C3750X-48PF-L,FDO1734P0BB,12.2(55)SE4,2021-02-16T07:42:36.000Z,48963878507
SJFMC-LAS-IDF1.4-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.252.24,Switches and Hubs,WS-C3750X-48PF-L,FDO2041F1V9,15.0(2)SE6,2021-02-16T07:42:36.000Z,18609883058
CA-LCMC-JLDC-R005-S91.network.providence.org,Cisco Catalyst 6509 Switch,10.15.255.1,Switches and Hubs,WS-C6509,SCA0435019T,12.2(18)SXF11,2021-02-16T07:38:05.000Z,300563588616
WA-SHMC-BDG1-L3004-S91.network.providence.org,Cisco Catalyst 68xx Virtual Switch,10.106.255.1,Switches and Hubs,C6807-XL,SMC19260004,15.2(1)SY0a,2021-02-16T07:35:35.000Z,78442897769
AKAKAMCNT-H1141-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.16.43.232,Switches and Hubs,C9300-48P,FCW2148G0N4,16.6.2,2021-02-16T07:35:35.000Z,29989176795
SJFMC-LAS-ASC05-01.stjoe.org,Cisco 3750 Stackable Switches,10.194.6.5,Switches and Hubs,WS-C3750X-48PF-L,FDO1552K0JK,12.2(55)SE4,2021-02-16T07:46:16.000Z,33916894926
WAKADMCNT-IDFP1005-AS02.kmc.kadlec.org,Cisco Catalyst 9300 Switch,10.110.96.6,Switches and Hubs,C9300-48P,FCW2234C0MP,16.8.1a,2021-02-16T07:36:43.000Z,35121037264
ORSTVMCNT-MO37A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.242.242.30,Switches and Hubs,C9300-48P,FJC2333E01L,16.12.4,2021-02-16T07:41:11.000Z,1200793682
SJOMC-LAS-IDFSecur-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.3.40,Switches and Hubs,WS-C3750X-48PF-L,FDO1748R1WY,12.2(55)SE4,2021-02-16T07:42:36.000Z,32329541147
QVMMC-LAS-MEDREC-01.stjoe.org,Cisco 3750 Stackable Switches,10.208.143.19,Switches and Hubs,WS-C3750X-48PF-L,FDO1651Z1WE,12.2(55)SE4,2021-02-16T07:46:16.000Z,248313555923
OR-SVMC-SWP1-001A-S02.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.242.255.197,Switches and Hubs,WS-C3850-48P,FOC2004X0H6,03.03.03SE,2021-02-16T07:39:34.000Z,60890141046
CA-FAMG-SPDC-R302-S01.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.8.90.6,Switches and Hubs,WS-C2960X-48FPD-L,FCW2007A0HV,15.2(2)E4,2021-02-16T07:38:05.000Z,121883289111
CA-SJMC-GSDC-R101-S91.network.providence.org,Cisco Nexus 5596UP Switch,10.1.91.243,Switches and Hubs,Fabric Extender Module: 32x10G BaseT downlinks,SSI153105J2,7.0(6)N1(1),2021-02-16T07:39:34.000Z,128080445781
CA-LCMC-TRCC-001A-S01.network.providence.org,Cisco 3750 Stackable Switches,10.157.239.195,Switches and Hubs,WS-C3750V2-48PS-S,FDO1451Y1HF,12.2(55)SE1,2021-02-16T07:41:11.000Z,156240294563
MTSJPMCNT-NHB2A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.193.5.93,Switches and Hubs,C9300-48P,FCW2234E085,16.9.4,2021-02-16T07:41:11.000Z,28463025848
SRMRP-LAS-RPBO-01.stjoe.org,Cisco 3750 Stackable Switches,10.156.165.236,Switches and Hubs,WS-C3750X-48PF-L,FDO1601K0TU,12.2(55)SE4,2021-02-16T07:46:16.000Z,8344609741
ORPDXNP-011A-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.244.162.20,Switches and Hubs,C9300-48P,FCW2218L0FF,16.6.2,2021-02-16T07:39:34.000Z,78411137779
AAMC-ENX3-S002,Cisco 3750 Stackable Switches,10.16.43.44,Switches and Hubs,WS-C3750-48PS-S,FDO1332Z013,12.2(55)SE9,2021-02-16T07:35:35.000Z,43345878464
OLE1-1B-S001.network.providence.org,Cisco Catalyst38xx stack-able ethernet switch,10.253.180.7,Switches and Hubs,WS-C3850-48P-S,FOC1949X1HN,16.6.6,2021-02-16T07:39:34.000Z,5183652022
OPMCASB1S001.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.244.2.211,Switches and Hubs,WS-C3850-48P,FOC1931U0AZ,03.03.03SE,2021-02-16T07:38:05.000Z,1791733844
OPMCDC01S906.network.providence.org,Cisco 3750 Stackable Switches,10.150.16.9,Switches and Hubs,WS-C3750G-12S-S,FDO1215Y5GH,12.2(55)SE1,2021-02-16T07:38:05.000Z,36523256096
CLDLV-DAS-CAGE5236-01,Cisco Nexus 5596UP Switch,10.250.8.30,Switches and Hubs,"Fabric Extender Module: 32x10GE, 8x10GE",SSI153400L4,7.1(5)N1(1),2021-02-16T07:42:36.000Z,17266965976
NVCLDLVNT-C5013-XL02.stjoe.org,Cisco WAVE 694 Wide Area Virtualization Engine,10.250.8.176,Content Networking,WAVE-694-K9,FCH1623V6R7,6.4.5a,2021-02-16T07:42:36.000Z,9082587959
OPOP1-1B-S001.network.providence.org,Cisco 3750 Stackable Switches,10.246.255.12,Switches and Hubs,WS-C3750V2-48PS-S,FDO1450V18K,12.2(55)SE1,2021-02-16T07:38:05.000Z,41783090660
OPOP3MDFS001.network.providence.org,Cisco 3750 Stackable Switches,10.246.255.7,Switches and Hubs,WS-C3750V2-48PS-S,FDO1538X2KX,12.2(55)SE1,2021-02-16T07:38:05.000Z,973668128
CHSHI-LAS-HC4-01.stjoe.org,Cisco 3750 Stackable Switches,10.202.2.32,Switches and Hubs,WS-C3750X-48PF-L,FDO1925F027,15.0(2)SE6,2021-02-16T07:42:36.000Z,122110918159
CA-SPMC-WBDG-002E-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.14.90.21,Switches and Hubs,WS-C3850-48P,FOC1823X061,03.03.03SE,2021-02-16T07:38:05.000Z,157593862066
CA-LCMC-HERI-001S-S01.network.providence.org,Cisco 3750 Stackable Switches,10.15.254.61,Switches and Hubs,WS-C3750V2-48TS-S,FDO1450Y198,12.2(55)SE1,2021-02-16T07:38:05.000Z,212021426789
WASTPPBNT-0001A-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.80,Switches and Hubs,C9300-48P,FCW2145G046,16.9.5,2021-02-16T07:35:35.000Z,19272814582
OMMC2248S008.network.providence.org,Cisco 3750 Stackable Switches,10.248.2.58,Switches and Hubs,WS-C3750V2-48PS-S,FDO1450X2Y7,12.2(55)SE1,2021-02-16T07:38:05.000Z,200079590679
ATBP-Main-S001.network.providence.org,Cisco 3750 Stackable Switches,10.16.0.237,Switches and Hubs,WS-C3750X-48P-E,FDO1748Z0AD,15.0(2)SE8,2021-02-16T07:35:35.000Z,70240616981
SJOMC-LAS-IDFPCC31-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.200,Switches and Hubs,WS-C3750X-48PF-L,FDO1750R16G,12.2(55)SE4,2021-02-16T07:42:36.000Z,218100633114
SJEMC-LAS-IDFE-02.stjoe.org,Cisco 3750 Stackable Switches,10.210.2.15,Switches and Hubs,WS-C3750X-48PF-L,FDO2004F1RC,15.0(2)SE6,2021-02-16T07:44:31.000Z,149744848400
SJOMC-LAS-IDFPCC41-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.2.220,Switches and Hubs,WS-C3750X-48PF-L,FDO1750R170,12.2(55)SE6,2021-02-16T07:42:36.000Z,217656034642
SJOMC-LAS-IDFB-01.stjoe.org,Cisco 3750 Stackable Switches,10.193.3.110,Switches and Hubs,WS-C3750X-48PF-L,FDO1750R14A,15.0(2)SE6,2021-02-16T07:42:36.000Z,191508508868
CA-HCMC-STWR-002A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.4.159.50,Switches and Hubs,C9300-48P,FCW2133G03E,16.6.1,2021-02-16T07:38:05.000Z,106397713460
ORPDXNP-002A-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.150.16.90,Switches and Hubs,C9300-48P,FCW2246L0RK,16.6.2,2021-02-16T07:39:34.000Z,59590780458
OPMCNPV2VS001.network.providence.org,Cisco Catalyst 29xx Stack-able Ethernet Switch,10.244.162.240,Switches and Hubs,,,12.2(55)SE5,2021-02-16T07:38:05.000Z,75548895298
AKAKAMCNT-JB006-AS02.network.providence.org,Cisco Catalyst 9300 Switch,10.19.34.30,Switches and Hubs,C9300-48P,FOC2150Z02N,16.6.6,2021-02-16T07:35:35.000Z,34990036161
AAMC-HWT2-S001.network.providence.org,Cisco 3750 Stackable Switches,10.19.36.30,Switches and Hubs,WS-C3750V2-48PS-S,FDO1437X08E,12.2(55)SE5,2021-02-16T07:35:35.000Z,69859907328
CA-HCMC-NTWR-003C-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.4.90.25,Switches and Hubs,C9300-48P,FCW2132L0RH,16.6.1,2021-02-16T07:38:05.000Z,105283436643
WASTPMCNT-0001F-AS01.network.providence.org,Cisco Catalyst 9300 Switch,10.236.99.112,Switches and Hubs,C9300-48P,FOC2136Z02P,16.6.2,2021-02-16T07:35:35.000Z,58785135459
WASTPRBNT-0002A-AS10.network.providence.org,Cisco 3750 Stackable Switches,10.236.99.119,Switches and Hubs,WS-C3750V2-48PS-S,FDO1522Y3X6,12.2(55)SE12,2021-02-16T07:35:35.000Z,1743658295
WABALMC-00001MDF-WR02.network.providence.org,Cisco 4431 Integrated Services Router,10.150.9.194,Routers,ISR4431/K9,FJC2141D1QU,16.12.4,2021-02-16T07:36:43.000Z,7697565034
CAMHRCANT-01MDF-DS01.stjoe.org,Cisco Catalyst 4500 Virtual Switching System,10.187.0.129,Switches and Hubs,WS-C4500X-32,JAE23191R7P,03.08.07.E,2021-02-16T07:46:16.000Z,37721929987
WA-RENT-SOG2-NOC-S01.network.providence.org,Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch,10.230.9.71,Switches and Hubs,WS-C3850-48P-S,FCW2026C0Z2,03.06.05E,2021-02-16T07:35:35.000Z,90490879620
HIW-MDF-3925-1.Swedish.org,Cisco 3925 Integrated Services Router G2,10.217.255.11,Routers,CISCO3925-CHASSIS,FTX1512AM7N,15.1(4)M4,2021-02-16T07:39:34.000Z,1261093228
OMMCSENIS001.network.providence.org,Cisco 3750 Stackable Switches,10.248.2.68,Switches and Hubs,WS-C3750V2-48PS-S,FDO1751Y32J,12.2(55)SE1,2021-02-16T07:39:34.000Z,122058451960
WQDC-2B10-S001.network.providence.org,Cisco Catalyst 2960-24TC Switch,10.226.112.29,Switches and Hubs,WS-C2960-24TC-L,FCQ1545Y2Q8,15.0(2)SE11,2021-02-16T07:35:35.000Z,32339814618
CA-TZMC-STWR-001A-S01.network.providence.org,Cisco Catalyst 9300 Switch,10.5.90.7,Switches and Hubs,C9300-48P,,16.6.2,2021-02-16T07:38:05.000Z,80915980
